source,target,similarity_ranking
56042,961772,16
56042,683261,16
56042,801488,16
56042,606164,16
56042,338814,15
56042,756507,15
56042,138637,14
56042,40152,14
56042,348307,13
56042,839720,12
56042,997377,12
56042,435199,12
56042,285211,12
56042,301721,12
56042,970498,11
56042,406400,11
56042,909273,10
56042,20031,10
56042,160411,10
56042,201869,9
56042,77142,9
56042,994303,9
56042,851293,9
56042,755556,9
56042,74714,9
56042,100883,9
100283,286704,16
100283,800948,14
100283,149930,12
100283,39362,12
100283,456039,12
100283,405952,11
100283,211534,11
100283,371775,10
100283,284112,10
100283,920717,10
100283,734346,10
100283,20031,10
100283,202651,10
100283,737414,10
100283,547933,10
100283,683050,9
100283,333519,9
100283,201814,9
100283,706776,9
100283,195919,9
100283,219936,9
100283,131472,9
100283,11771,9
100283,363301,9
100283,783441,9
100283,800830,8
100283,138605,8
100283,467757,8
100283,258717,8
100283,555171,8
187828,994664,33
187828,736652,31
187828,897957,26
187828,302222,26
187828,537016,24
187828,202490,24
187828,404983,24
187828,605224,23
187828,232016,23
187828,100192,23
187828,680986,23
187828,776758,23
187828,766748,22
187828,582137,21
187828,185145,21
187828,26254,21
187828,61180,21
187828,20031,21
187828,379565,20
187828,736308,20
187828,406400,20
187828,231864,19
187828,131618,19
187828,100913,19
187828,683050,18
187828,68677,18
187828,909273,18
187828,735011,18
187828,33471,17
187828,536420,16
682021,387872,31
682021,851853,27
682021,269563,26
682021,754402,21
682021,505785,17
682021,359918,15
682021,118908,15
682021,831088,14
682021,547275,14
682021,168308,13
682021,754832,13
682021,492011,13
682021,811322,13
682021,111635,12
682021,767782,12
682021,939877,11
682021,435846,11
682021,605224,10
682021,352561,10
682021,736652,10
682021,435043,9
682021,756099,9
682021,861515,9
682021,385908,9
682021,791422,9
682021,23408,9
682021,634540,9
682021,922667,9
682021,338018,8
682021,655448,8
158574,168087,50
158574,111635,44
158574,284189,40
158574,221062,37
158574,789237,36
158574,385908,34
158574,634540,34
158574,681371,34
158574,735869,30
158574,230772,30
158574,860675,30
158574,984363,29
158574,737508,29
158574,861515,29
158574,852650,29
158574,465327,28
158574,201356,28
158574,228540,28
158574,64928,28
158574,454177,27
158574,339474,27
158574,359918,26
158574,339282,26
158574,950003,25
158574,268275,24
158574,949342,24
158574,536849,24
158574,77174,22
158574,318640,21
158574,59161,20
949057,736652,29
949057,168298,24
949057,582014,24
949057,637414,22
949057,537134,22
949057,843626,20
949057,952959,19
949057,803982,18
949057,379565,16
949057,287210,13
949057,90187,12
949057,404983,12
949057,536100,10
949057,754420,10
949057,605781,10
949057,707234,9
949057,698672,9
949057,162061,9
949057,580947,9
949057,567380,9
949057,931453,8
949057,363950,7
949057,339715,7
949057,829616,7
949057,163448,7
949057,754402,7
949057,172506,7
949057,507385,7
949057,547933,7
949057,811322,7
261569,505694,24
261569,606164,22
261569,911419,20
261569,338814,19
261569,243399,17
261569,683261,17
261569,997377,17
261569,952279,16
261569,342967,16
261569,961772,15
261569,555997,15
261569,970498,15
261569,333208,15
261569,100913,15
261569,350356,14
261569,160411,14
261569,868323,14
261569,574278,14
261569,333742,14
261569,338469,14
261569,339248,13
261569,909273,13
261569,456039,13
261569,348307,13
261569,535725,12
261569,791422,12
261569,871439,12
261569,756507,12
261569,813416,12
261569,735502,12
447769,406400,37
447769,607351,32
447769,20031,31
447769,920717,29
447769,606164,29
447769,363822,28
447769,505694,28
447769,350356,23
447769,68677,22
447769,100913,21
447769,683050,21
447769,994664,20
447769,163885,20
447769,547933,20
447769,286704,20
447769,637293,20
447769,800948,20
447769,426203,20
447769,767782,19
447769,338814,19
447769,201814,18
447769,832998,18
447769,384988,18
447769,902793,18
447769,153722,18
447769,776758,18
447769,262448,18
447769,211534,18
447769,284112,17
447769,961772,17
25122,406400,30
25122,606164,29
25122,920717,28
25122,547933,27
25122,707349,27
25122,20031,27
25122,338814,25
25122,100913,25
25122,607351,24
25122,384002,24
25122,231455,23
25122,160411,23
25122,505694,23
25122,348307,23
25122,535181,23
25122,637293,22
25122,26500,21
25122,798236,21
25122,163885,21
25122,153722,21
25122,33471,21
25122,330110,20
25122,350356,19
25122,109782,19
25122,911419,18
25122,384988,18
25122,939877,17
25122,637778,17
25122,776758,17
25122,657034,17
219936,800948,34
219936,286704,33
219936,319226,30
219936,232627,29
219936,758884,29
219936,284112,27
219936,406400,26
219936,706776,26
219936,405952,25
219936,902793,25
219936,688322,23
219936,323828,23
219936,783657,23
219936,574084,22
219936,607351,22
219936,149930,22
219936,683050,22
219936,202651,21
219936,913194,21
219936,261470,21
219936,131472,21
219936,101538,21
219936,545885,20
219936,85254,19
219936,499879,19
219936,384988,19
219936,920717,19
219936,798236,19
219936,201814,18
219936,861257,18
564618,831088,12
564618,911419,12
564618,301378,12
564618,829616,10
564618,338469,10
564618,970498,10
564618,243399,10
564618,960093,9
564618,333208,9
564618,994303,9
564618,348307,7
564618,456650,7
564618,384002,7
564618,474036,7
564618,319670,7
564618,359918,7
564618,909475,7
564618,454790,6
564618,735502,6
564618,492011,6
564618,994664,6
564618,350278,6
564618,203832,6
564618,268275,6
564618,387872,6
564618,201356,6
564618,269563,6
564618,50997,6
564618,861515,6
564618,228540,6
71888,231455,10
71888,435540,7
71888,637293,7
71888,33471,7
71888,371775,7
71888,911419,7
71888,333614,6
71888,868323,6
71888,783441,6
71888,564749,5
71888,284436,5
71888,655448,5
71888,405033,5
71888,791422,5
71888,68677,5
71888,435846,5
71888,547933,5
71888,535181,5
71888,705834,4
71888,801488,4
71888,557679,4
71888,555857,4
71888,26500,4
71888,606164,4
71888,387268,4
71888,598704,4
71888,200728,4
71888,332182,4
71888,85562,4
71888,353953,4
162240,131806,13
162240,387358,10
162240,537016,9
162240,887867,8
162240,100913,7
162240,202490,7
162240,994664,6
162240,185145,6
162240,644851,5
162240,102628,5
162240,68677,5
162240,95469,5
162240,168564,5
162240,536420,5
162240,886209,4
162240,100192,4
162240,350356,4
162240,467172,4
162240,735011,4
162240,474036,4
162240,218080,4
162240,736652,4
162240,262174,4
162240,689639,4
162240,604000,4
162240,897957,4
162240,196950,4
162240,698881,4
162240,535357,4
162240,582137,4
64599,680986,65
64599,775840,45
64599,952442,39
64599,994664,39
64599,258919,36
64599,860982,36
64599,505694,34
64599,860721,34
64599,515033,30
64599,482695,30
64599,333742,30
64599,674544,28
64599,535357,28
64599,483705,28
64599,101515,26
64599,676488,26
64599,918922,25
64599,605224,24
64599,897957,24
64599,406999,24
64599,535181,23
64599,567380,23
64599,909273,23
64599,985506,22
64599,480009,22
64599,953985,22
64599,284683,21
64599,637293,21
64599,534602,21
64599,233186,21
456648,683050,25
456648,547275,25
456648,939877,24
456648,20031,24
456648,605224,24
456648,994664,23
456648,505694,23
456648,406400,22
456648,911419,21
456648,456039,20
456648,791422,20
456648,138129,18
456648,735502,17
456648,333742,17
456648,838716,16
456648,36369,16
456648,185046,16
456648,26500,16
456648,860982,16
456648,605781,15
456648,270472,15
456648,736652,15
456648,434217,15
456648,414856,15
456648,404983,15
456648,361031,15
456648,231864,15
456648,153722,15
456648,160411,14
456648,997377,14
271452,505694,30
271452,33471,24
271452,482484,23
271452,607351,21
271452,776758,21
271452,20031,21
271452,606164,20
271452,160411,20
271452,535181,19
271452,406400,19
271452,348307,18
271452,100913,18
271452,26500,18
271452,330110,18
271452,384002,18
271452,350356,17
271452,338814,17
271452,169713,16
271452,138637,16
271452,813416,16
271452,735502,16
271452,909273,16
271452,301721,15
271452,832998,15
271452,605224,15
271452,911419,15
271452,994664,15
271452,689639,15
271452,637293,14
271452,547933,14
908476,567380,17
908476,994664,13
908476,895851,12
908476,138129,9
908476,53414,9
908476,202776,9
908476,952442,9
908476,284548,9
908476,33471,9
908476,406400,9
908476,406110,9
908476,680986,9
908476,674544,8
908476,913194,8
908476,985506,7
908476,737188,7
908476,262448,7
908476,536420,7
908476,765308,7
908476,782703,7
908476,149930,6
908476,187842,6
908476,598704,6
908476,138605,6
908476,564749,6
908476,211587,6
908476,776758,6
908476,168087,6
908476,132630,6
908476,963787,6
101538,284112,25
101538,800948,25
101538,149930,23
101538,286704,23
101538,758884,23
101538,219936,21
101538,706776,21
101538,535632,18
101538,832998,18
101538,902793,18
101538,499879,18
101538,405952,18
101538,735815,17
101538,467757,17
101538,323828,16
101538,406400,16
101538,798236,16
101538,319226,16
101538,574084,15
101538,232627,15
101538,195919,15
101538,87645,15
101538,555171,15
101538,688322,14
101538,85254,14
101538,607351,14
101538,131472,13
101538,737414,13
101538,20031,13
101538,384988,13
369562,505694,29
369562,350356,21
369562,606164,19
369562,33471,19
369562,153165,15
369562,909273,15
369562,911419,14
369562,801488,14
369562,160411,13
369562,607351,13
369562,339453,12
369562,406400,12
369562,735815,12
369562,333208,12
369562,50997,11
369562,138129,11
369562,555997,11
369562,194344,11
369562,961772,11
369562,153722,11
369562,813416,11
369562,385149,11
369562,683261,11
369562,756507,10
369562,302776,10
369562,986789,10
369562,605224,10
369562,272734,10
369562,705781,10
369562,851461,10
606262,911419,23
606262,406400,22
606262,505694,22
606262,776758,21
606262,605224,21
606262,851293,21
606262,994664,20
606262,33471,18
606262,939877,18
606262,535181,17
606262,606164,17
606262,683050,16
606262,909273,16
606262,535357,16
606262,26500,16
606262,20031,16
606262,195509,16
606262,918922,15
606262,537016,15
606262,100913,15
606262,153722,15
606262,160411,14
606262,131806,14
606262,644851,14
606262,68677,14
606262,735502,14
606262,755556,13
606262,17896,13
606262,434549,13
606262,457522,13
858893,108514,13
858893,26500,13
858893,33471,11
858893,683050,11
858893,153722,11
858893,406400,11
858893,822198,10
858893,85562,10
858893,194344,10
858893,637293,10
858893,776758,10
858893,853702,9
858893,995791,9
858893,765308,9
858893,737188,9
858893,756138,9
858893,505694,9
858893,231455,9
858893,680843,9
858893,605224,8
858893,231864,8
858893,644851,8
858893,218080,8
858893,53414,8
858893,488287,8
858893,170755,8
858893,800559,8
858893,302776,8
858893,330110,8
858893,169713,8
404983,736652,133
404983,379565,76
404983,26254,72
404983,582014,67
404983,605781,66
404983,20031,58
404983,843626,54
404983,505694,53
404983,131618,52
404983,909273,52
404983,994664,51
404983,547933,51
404983,581790,50
404983,829616,50
404983,997377,46
404983,168298,46
404983,767782,45
404983,811322,45
404983,606164,43
404983,338814,41
404983,736308,41
404983,896621,40
404983,350356,39
404983,851293,39
404983,952959,39
404983,911419,39
404983,406400,38
404983,605224,38
404983,861764,37
404983,20303,37
839720,350356,37
839720,505694,35
839720,961772,34
839720,994664,31
839720,406400,29
839720,911419,26
839720,338814,25
839720,897957,24
839720,755556,23
839720,100913,23
839720,415224,23
839720,581790,22
839720,909273,22
839720,683261,22
839720,68677,21
839720,231864,21
839720,776758,20
839720,196950,20
839720,483022,18
839720,435540,17
839720,230055,17
839720,77142,17
839720,168564,17
839720,339248,17
839720,404983,17
839720,384002,17
839720,20303,17
839720,637293,16
839720,605224,16
839720,74714,16
681792,598704,9
681792,683050,9
681792,87299,7
681792,547933,7
681792,699384,6
681792,581982,6
681792,219936,6
681792,861257,6
681792,87645,6
681792,783441,6
681792,232627,6
681792,920717,6
681792,33471,6
681792,688322,6
681792,405033,6
681792,143411,6
681792,537251,6
681792,55564,6
681792,654899,6
681792,271501,6
681792,169510,6
681792,894239,6
681792,978168,5
681792,138605,5
681792,963428,4
681792,358288,4
681792,363301,4
681792,405125,4
681792,902793,4
681792,698961,4
895851,952442,45
895851,680986,42
895851,994664,32
895851,406110,28
895851,202776,26
895851,985506,24
895851,860982,24
895851,109594,23
895851,918922,21
895851,284548,21
895851,775840,20
895851,406999,20
895851,284683,20
895851,26500,20
895851,674544,18
895851,607091,18
895851,605224,18
895851,338018,18
895851,605917,18
895851,567380,18
895851,505694,18
895851,909273,18
895851,557679,17
895851,258919,17
895851,798084,17
895851,953985,17
895851,515033,17
895851,457522,17
895851,33471,16
895851,483705,16
95469,505694,29
95469,350356,27
95469,644851,22
95469,605781,21
95469,404983,20
95469,100192,20
95469,68677,19
95469,230055,19
95469,131806,19
95469,871439,19
95469,909273,19
95469,338814,19
95469,100913,19
95469,911419,19
95469,776758,18
95469,961772,18
95469,406400,18
95469,900405,18
95469,95897,18
95469,77142,17
95469,415224,17
95469,581790,16
95469,605224,16
95469,483022,16
95469,767782,16
95469,953985,16
95469,196950,16
95469,683261,16
95469,606164,16
95469,40152,16
913592,505694,16
913592,911419,16
913592,909273,15
913592,735502,14
913592,456650,11
913592,95089,11
913592,434217,11
913592,918922,11
913592,997377,11
913592,680986,11
913592,338814,11
913592,767782,11
913592,404983,10
913592,350356,10
913592,339248,10
913592,863314,10
913592,77142,9
913592,33471,9
913592,40152,9
913592,101822,9
913592,952279,9
913592,90528,9
913592,871439,9
913592,338469,9
913592,338183,9
913592,822198,9
913592,930228,9
913592,755556,9
913592,196950,9
913592,435199,9
537251,169713,17
537251,683050,15
537251,405952,14
537251,185400,12
537251,598704,12
537251,800948,12
537251,920717,11
537251,138605,11
537251,698961,10
537251,861257,10
537251,758884,10
537251,606096,10
537251,131472,10
537251,606164,9
